transaction_id,payment_date,customer_id,price,detail_id,item_id,quantity,item_name,item_price,customer_name,registration_date,email,gender,age,birth,pref
T0000002933,2025-02-27 04:22:04,Ik######,255000.0,1891.0,S002,3.0,PC-B,85000.0,佐藤 健一,2023-09-26 16:23:01,takumaito@nakamura.jp,M,60,1965/09/24,愛知県
T0000002933,2025-02-27 04:22:04,Ik######,630000.0,4553.0,S005,3.0,PC-E,210000.0,佐藤 健一,2023-09-26 16:23:01,takumaito@nakamura.jp,M,60,1965/09/24,愛知県
T0000002933,2025-02-27 04:22:04,Ik######,85000.0,6150.0,S002,1.0,PC-B,85000.0,佐藤 健一,2023-09-26 16:23:01,takumaito@nakamura.jp,M,60,1965/09/24,愛知県
T0000002934,2024-05-17 14:37:39,tb######,100000.0,3519.0,S001,2.0,PC-A,50000.0,伊藤 あすか,2024-06-03 18:27:37,yasuhiroishii@yahoo.com,F,18,1996/11/16,宮城県
T0000002935,2024-05-09 18:31:18,UK######,0.0,,,0.0,,0.0,中島 知実,2023-10-19 01:31:58,asasaki@okamoto.net,M,27,2005/07/30,滋賀県
T0000002936,2024-10-19 21:27:10,fp######,0.0,,,0.0,,0.0,藤田 聡太郎,2024-11-22 15:16:48,katohanako@kato.com,F,34,1994/03/09,神奈川県
T0000002937,2024-05-15 04:14:37,nB######,0.0,,,0.0,,0.0,佐藤 裕太,2023-10-29 12:51:50,xishikawa@nakamura.org,F,72,1950/09/07,大分県
T0000002938,2025-02-11 14:47:06,Rj######,170000.0,1046.0,S002,2.0,PC-B,85000.0,小林 春香,2022-12-01 06:11:18,zito@yamamoto.jp,M,58,1958/11/08,静岡県
T0000002939,2024-07-03 00:20:11,Ue######,840000.0,291.0,S005,4.0,PC-E,210000.0,近藤 裕美子,2023-08-20 13:16:55,satoyasuhiro@nakamura.com,F,60,1992/10/15,山梨県
T0000002939,2024-07-03 00:20:11,Ue######,170000.0,1472.0,S002,2.0,PC-B,85000.0,近藤 裕美子,2023-08-20 13:16:55,satoyasuhiro@nakamura.com,F,60,1992/10/15,山梨県
T0000002939,2024-07-03 00:20:11,Ue######,210000.0,6115.0,S005,1.0,PC-E,210000.0,近藤 裕美子,2023-08-20 13:16:55,satoyasuhiro@nakamura.com,F,60,1992/10/15,山梨県
T0000002939,2024-07-03 00:20:11,Ue######,50000.0,6141.0,S001,1.0,PC-A,50000.0,近藤 裕美子,2023-08-20 13:16:55,satoyasuhiro@nakamura.com,F,60,1992/10/15,山梨県
T0000002940,2024-12-10 20:52:05,MK######,840000.0,859.0,S005,4.0,PC-E,210000.0,山口 和也,2023-06-08 09:35:44,yoichigoto@takahashi.jp,F,64,1955/09/01,茨城県
T0000002941,2024-10-07 09:55:58,al######,180000.0,783.0,S004,1.0,PC-D,180000.0,橋本 篤司,2023-01-21 00:38:08,satoshohei@yamada.com,M,71,1963/03/16,長野県
T0000002941,2024-10-07 09:55:58,al######,50000.0,2980.0,S001,1.0,PC-A,50000.0,橋本 篤司,2023-01-21 00:38:08,satoshohei@yamada.com,M,71,1963/03/16,長野県
T0000002942,2024-05-29 00:04:38,be######,255000.0,904.0,S002,3.0,PC-B,85000.0,伊藤 香織,2022-03-15 22:09:46,osamunakajima@yahoo.com,M,52,1990/09/01,愛媛県
T0000002943,2025-02-01 20:45:56,Km######,0.0,,,0.0,,0.0,藤井 里佳,2023-08-12 21:45:15,csuzuki@gmail.com,F,40,1970/08/26,佐賀県
T0000002944,2025-02-21 05:20:45,Eq######,360000.0,1798.0,S003,3.0,PC-C,120000.0,中島 直子,2022-10-13 23:46:14,naoto09@hotmail.com,F,54,1968/02/16,宮崎県
T0000002944,2025-02-21 05:20:45,Eq######,120000.0,4993.0,S003,1.0,PC-C,120000.0,中島 直子,2022-10-13 23:46:14,naoto09@hotmail.com,F,54,1968/02/16,宮崎県
T0000002945,2024-12-25 22:02:00,pl######,360000.0,1050.0,S004,2.0,PC-D,180000.0,高橋 陽子,2023-06-05 14:39:23,ryosukewatanabe@fujita.org,F,24,1989/05/24,徳島県
T0000002945,2024-12-25 22:02:00,pl######,360000.0,7026.0,S003,3.0,PC-C,120000.0,高橋 陽子,2023-06-05 14:39:23,ryosukewatanabe@fujita.org,F,24,1989/05/24,徳島県
T0000002946,2025-02-25 21:53:46,Lk######,0.0,,,0.0,,0.0,林 桃子,2024-07-29 18:36:23,rikatanaka@gmail.com,M,79,1983/04/28,高知県
T0000002947,2024-07-02 07:21:15,GE######,480000.0,3808.0,S003,4.0,PC-C,120000.0,加藤 美加子,2023-02-27 10:13:05,jun02@gmail.com,F,68,1947/12/29,富山県
T0000002947,2024-07-02 07:21:15,GE######,100000.0,6429.0,S001,2.0,PC-A,50000.0,加藤 美加子,2023-02-27 10:13:05,jun02@gmail.com,F,68,1947/12/29,富山県
T0000002948,2024-07-30 05:47:19,Zi######,0.0,,,0.0,,0.0,佐々木 七夏,2023-11-06 11:30:03,ikimura@hotmail.com,M,24,1993/12/21,沖縄県
T0000002949,2025-02-08 03:52:47,ev######,840000.0,5621.0,S005,4.0,PC-E,210000.0,渡辺 京助,2024-05-13 23:59:10,oyamamoto@yamaguchi.net,F,21,1945/09/11,福井県
T0000002949,2025-02-08 03:52:47,ev######,150000.0,5852.0,S001,3.0,PC-A,50000.0,渡辺 京助,2024-05-13 23:59:10,oyamamoto@yamaguchi.net,F,21,1945/09/11,福井県
T0000002950,2024-08-27 04:31:39,mn######,0.0,,,0.0,,0.0,坂本 康弘,2023-08-13 02:54:38,naoto30@tanaka.net,M,54,2005/11/14,東京都
T0000002951,2024-10-10 08:18:32,QQ######,0.0,,,0.0,,0.0,石川 くみ子,2022-05-29 03:07:40,saitokyosuke@gmail.com,M,53,1997/09/14,新潟県
T0000002952,2024-07-14 21:42:04,wb######,840000.0,5649.0,S005,4.0,PC-E,210000.0,高橋 零,2024-02-03 14:46:32,umori@takahashi.com,F,67,1968/07/14,和歌山県
T0000002952,2024-07-14 21:42:04,wb######,150000.0,7108.0,S001,3.0,PC-A,50000.0,高橋 零,2024-02-03 14:46:32,umori@takahashi.com,F,67,1968/07/14,和歌山県
T0000002953,2024-06-12 05:01:03,qW######,0.0,,,0.0,,0.0,山田 充,2023-08-13 09:10:15,yokokobayashi@gmail.com,F,22,1962/05/24,香川県
T0000002954,2025-02-07 00:44:03,Cg######,0.0,,,0.0,,0.0,森 裕樹,2024-11-16 00:56:31,yoichisato@yahoo.com,M,71,2005/09/01,山口県
T0000002955,2024-12-16 15:03:23,Gv######,340000.0,6978.0,S002,4.0,PC-B,85000.0,山本 直子,2023-05-04 06:48:33,yokotakahashi@gmail.com,M,71,1970/06/10,青森県
T0000002956,2024-07-12 17:35:28,qW######,255000.0,3367.0,S002,3.0,PC-B,85000.0,山田 充,2023-08-13 09:10:15,yokokobayashi@gmail.com,F,22,1962/05/24,香川県
T0000002956,2024-07-12 17:35:28,qW######,630000.0,3836.0,S005,3.0,PC-E,210000.0,山田 充,2023-08-13 09:10:15,yokokobayashi@gmail.com,F,22,1962/05/24,香川県
T0000002956,2024-07-12 17:35:28,qW######,720000.0,6233.0,S004,4.0,PC-D,180000.0,山田 充,2023-08-13 09:10:15,yokokobayashi@gmail.com,F,22,1962/05/24,香川県
T0000002957,2024-06-19 10:15:50,vW######,0.0,,,0.0,,0.0,加藤 修平,2025-01-28 13:36:07,chiyomatsumoto@yamaguchi.com,F,59,1977/07/31,福岡県
T0000002958,2024-05-15 17:57:42,Vb######,0.0,,,0.0,,0.0,山本 知実,2022-09-10 13:50:15,xtakahashi@hotmail.com,M,54,1979/11/23,群馬県
T0000002959,2024-05-17 10:10:07,nK######,420000.0,3879.0,S005,2.0,PC-E,210000.0,木村 真綾,2024-01-05 16:09:49,yamamotosatomi@yahoo.com,M,69,1992/12/29,岡山県
T0000002960,2025-02-09 13:58:06,ZL######,100000.0,4065.0,S001,2.0,PC-A,50000.0,鈴木 舞,2022-09-14 05:08:30,chiyoikeda@fujita.org,M,66,1970/03/28,栃木県
T0000002961,2025-01-11 18:44:55,Vo######,0.0,,,0.0,,0.0,田中 充,2024-06-08 09:34:19,jsuzuki@hotmail.com,M,67,1982/07/09,岐阜県
T0000002962,2024-12-19 21:36:02,BA######,480000.0,1018.0,S003,4.0,PC-C,120000.0,中村 真綾,2025-02-16 02:02:47,kazuya16@yamamoto.com,M,32,1950/08/20,佐賀県
T0000002962,2024-12-19 21:36:02,BA######,170000.0,6412.0,S002,2.0,PC-B,85000.0,中村 真綾,2025-02-16 02:02:47,kazuya16@yamamoto.com,M,32,1950/08/20,佐賀県
T0000002963,2024-10-03 20:04:36,tP######,50000.0,4667.0,S001,1.0,PC-A,50000.0,池田 美加子,2023-10-26 17:41:28,maayanakamura@kimura.com,M,23,1961/07/28,山口県
T0000002963,2024-10-03 20:04:36,tP######,170000.0,6272.0,S002,2.0,PC-B,85000.0,池田 美加子,2023-10-26 17:41:28,maayanakamura@kimura.com,M,23,1961/07/28,山口県
T0000002964,2024-05-19 03:38:13,Bv######,840000.0,447.0,S005,4.0,PC-E,210000.0,三浦 直子,2022-08-19 23:31:36,mikakosato@kobayashi.com,F,47,1965/02/23,佐賀県
T0000002965,2024-03-22 17:53:59,zr######,150000.0,3755.0,S001,3.0,PC-A,50000.0,佐藤 充,2024-12-05 22:29:34,hiroshikondo@fujii.org,M,60,1968/10/08,北海道
T0000002966,2024-06-07 15:16:29,Oa######,0.0,,,0.0,,0.0,斎藤 知実,2022-08-12 10:12:14,kazuyayoshida@yahoo.com,M,49,1954/02/17,秋田県
T0000002967,2024-05-01 14:47:50,Ik######,360000.0,6451.0,S003,3.0,PC-C,120000.0,佐藤 健一,2023-09-26 16:23:01,takumaito@nakamura.jp,M,60,1965/09/24,愛知県
T0000002968,2025-01-26 00:35:24,CD######,0.0,,,0.0,,0.0,岡本 涼平,2023-06-23 23:45:20,csaito@hayashi.com,M,22,1946/01/24,高知県
T0000002969,2024-08-17 02:22:04,vm######,120000.0,4183.0,S003,1.0,PC-C,120000.0,佐藤 さゆり,2023-10-27 09:33:17,maedaakemi@shimizu.jp,M,45,1971/09/08,熊本県
T0000002969,2024-08-17 02:22:04,vm######,210000.0,4744.0,S005,1.0,PC-E,210000.0,佐藤 さゆり,2023-10-27 09:33:17,maedaakemi@shimizu.jp,M,45,1971/09/08,熊本県
T0000002970,2024-06-07 23:50:57,KR######,720000.0,1933.0,S004,4.0,PC-D,180000.0,藤田 知実,2024-08-04 06:46:17,fmatsuda@hotmail.com,F,47,1966/01/08,東京都
T0000002970,2024-06-07 23:50:57,KR######,200000.0,4192.0,S001,4.0,PC-A,50000.0,藤田 知実,2024-08-04 06:46:17,fmatsuda@hotmail.com,F,47,1966/01/08,東京都
T0000002970,2024-06-07 23:50:57,KR######,480000.0,5885.0,S003,4.0,PC-C,120000.0,藤田 知実,2024-08-04 06:46:17,fmatsuda@hotmail.com,F,47,1966/01/08,東京都
T0000002971,2025-02-14 21:04:48,Co######,50000.0,1088.0,S001,1.0,PC-A,50000.0,岡本 花子,2022-04-18 05:55:06,naotosakamoto@yamada.com,M,64,1966/03/01,広島県
T0000002971,2025-02-14 21:04:48,Co######,420000.0,2728.0,S005,2.0,PC-E,210000.0,岡本 花子,2022-04-18 05:55:06,naotosakamoto@yamada.com,M,64,1966/03/01,広島県
T0000002972,2025-03-03 08:03:55,gD######,180000.0,2797.0,S004,1.0,PC-D,180000.0,鈴木 智也,2025-01-29 09:42:48,miki66@watanabe.net,M,68,1964/05/04,徳島県
T0000002973,2024-06-20 03:18:44,QS######,0.0,,,0.0,,0.0,加藤 稔,2023-09-23 17:59:53,yumikosakamoto@suzuki.net,F,26,1969/12/16,群馬県
T0000002974,2024-03-08 20:40:43,Fz######,0.0,,,0.0,,0.0,斎藤 治,2025-02-25 14:58:36,yuta28@gmail.com,M,57,1980/01/28,徳島県
T0000002975,2024-11-02 13:14:03,mE######,340000.0,2501.0,S002,4.0,PC-B,85000.0,青木 里佳,2025-01-17 14:42:05,ahasegawa@gmail.com,M,36,1950/09/18,大阪府
T0000002976,2024-09-03 00:52:07,Yl######,255000.0,2307.0,S002,3.0,PC-B,85000.0,斉藤 智也,2023-06-20 12:47:42,shotamatsumoto@yamada.jp,M,79,1981/07/03,愛知県
T0000002977,2024-05-12 08:59:21,JI######,200000.0,64.0,S001,4.0,PC-A,50000.0,伊藤 学,2022-11-03 09:30:50,chiyofujiwara@watanabe.com,M,62,1992/05/16,広島県
T0000002978,2024-07-24 17:46:40,Hm######,210000.0,5632.0,S005,1.0,PC-E,210000.0,佐藤 美加子,2024-04-23 22:45:33,akemikondo@kondo.jp,M,52,1967/07/01,茨城県
T0000002979,2024-05-06 22:01:42,Hj######,50000.0,3434.0,S001,1.0,PC-A,50000.0,阿部 英樹,2023-09-18 13:03:13,yamamotokyosuke@hasegawa.jp,F,43,1974/06/23,北海道
T0000002980,2024-11-19 17:47:12,Vm######,420000.0,6360.0,S005,2.0,PC-E,210000.0,中村 直子,2023-04-06 14:46:47,suzukirei@kato.com,F,74,1945/08/10,佐賀県
T0000002981,2025-01-05 17:30:16,AI######,170000.0,4427.0,S002,2.0,PC-B,85000.0,井上 春香,2023-12-16 18:15:46,taro61@hotmail.com,M,63,1988/11/09,山梨県
T0000002982,2024-11-23 03:41:32,yn######,170000.0,4834.0,S002,2.0,PC-B,85000.0,斉藤 さゆり,2022-06-12 19:42:37,xfujii@yahoo.com,F,55,1995/12/13,群馬県
T0000002983,2025-01-11 04:00:23,uj######,200000.0,2867.0,S001,4.0,PC-A,50000.0,吉田 翔太,2024-12-04 23:21:47,yamamotoyoichi@hotmail.com,F,59,1967/04/16,熊本県
T0000002984,2024-11-08 09:01:57,oX######,360000.0,6521.0,S004,2.0,PC-D,180000.0,山崎 和也,2022-07-20 15:22:01,maayatanaka@kimura.jp,M,24,2000/04/29,兵庫県
T0000002985,2024-11-17 04:25:59,YB######,255000.0,883.0,S002,3.0,PC-B,85000.0,青木 充,2023-05-26 23:56:45,iogawa@kondo.org,F,41,1999/11/09,徳島県
T0000002985,2024-11-17 04:25:59,YB######,210000.0,4616.0,S005,1.0,PC-E,210000.0,青木 充,2023-05-26 23:56:45,iogawa@kondo.org,F,41,1999/11/09,徳島県
T0000002986,2024-10-04 06:41:01,Vo######,200000.0,3499.0,S001,4.0,PC-A,50000.0,田中 充,2024-06-08 09:34:19,jsuzuki@hotmail.com,M,67,1982/07/09,岐阜県
T0000002986,2024-10-04 06:41:01,Vo######,360000.0,3652.0,S003,3.0,PC-C,120000.0,田中 充,2024-06-08 09:34:19,jsuzuki@hotmail.com,M,67,1982/07/09,岐阜県
T0000002987,2024-06-14 13:24:22,Qf######,170000.0,3383.0,S002,2.0,PC-B,85000.0,小林 春香,2022-06-22 18:24:58,yamamotohideki@ishii.net,M,41,1958/10/05,愛知県
T0000002987,2024-06-14 13:24:22,Qf######,480000.0,4025.0,S003,4.0,PC-C,120000.0,小林 春香,2022-06-22 18:24:58,yamamotohideki@ishii.net,M,41,1958/10/05,愛知県
T0000002987,2024-06-14 13:24:22,Qf######,200000.0,5133.0,S001,4.0,PC-A,50000.0,小林 春香,2022-06-22 18:24:58,yamamotohideki@ishii.net,M,41,1958/10/05,愛知県
T0000002988,2024-06-12 20:54:45,qH######,0.0,,,0.0,,0.0,吉田 くみ子,2022-06-25 21:51:24,yuta89@gmail.com,M,49,1944/10/31,宮崎県
T0000002989,2025-02-08 21:57:14,kB######,360000.0,2994.0,S003,3.0,PC-C,120000.0,松本 舞,2023-03-15 01:36:04,kota@murakami.jp,F,58,1964/09/11,岐阜県
T0000002989,2025-02-08 21:57:14,kB######,240000.0,6734.0,S003,2.0,PC-C,120000.0,松本 舞,2023-03-15 01:36:04,kota@murakami.jp,F,58,1964/09/11,岐阜県
T0000002990,2024-10-12 12:12:31,BR######,180000.0,1404.0,S004,1.0,PC-D,180000.0,石井 結衣,2023-02-19 01:53:25,akemisato@hotmail.com,F,35,2003/02/22,佐賀県
T0000002990,2024-10-12 12:12:31,BR######,240000.0,2650.0,S003,2.0,PC-C,120000.0,石井 結衣,2023-02-19 01:53:25,akemisato@hotmail.com,F,35,2003/02/22,佐賀県
T0000002990,2024-10-12 12:12:31,BR######,50000.0,4263.0,S001,1.0,PC-A,50000.0,石井 結衣,2023-02-19 01:53:25,akemisato@hotmail.com,F,35,2003/02/22,佐賀県
T0000002991,2024-03-14 06:01:59,CJ######,210000.0,6961.0,S005,1.0,PC-E,210000.0,橋本 美加子,2023-05-10 07:56:03,naoko33@suzuki.org,F,66,1969/04/11,茨城県
T0000002992,2024-06-12 03:56:44,BW######,200000.0,6709.0,S001,4.0,PC-A,50000.0,田中 拓真,2023-10-18 00:57:03,vsato@matsumoto.com,M,77,1963/05/09,兵庫県
T0000002993,2025-03-03 14:05:35,nS######,0.0,,,0.0,,0.0,鈴木 学,2022-08-10 14:31:54,yosukeyamada@nakajima.com,M,66,1968/02/01,宮城県
T0000002994,2025-02-13 09:30:08,ti######,0.0,,,0.0,,0.0,近藤 篤司,2022-11-28 22:34:16,rikayamashita@hotmail.com,F,55,1965/12/24,大分県
T0000002995,2024-05-17 19:09:57,Vm######,0.0,,,0.0,,0.0,中村 直子,2023-04-06 14:46:47,suzukirei@kato.com,F,74,1945/08/10,佐賀県
T0000002996,2024-05-25 11:30:49,uI######,0.0,,,0.0,,0.0,阿部 零,2023-06-04 11:45:32,fabe@nishimura.net,F,69,1960/03/07,鹿児島県
T0000002997,2024-05-16 01:37:29,TW######,85000.0,1131.0,S002,1.0,PC-B,85000.0,佐藤 裕太,2023-11-02 03:09:48,akobayashi@okamoto.org,F,70,1994/03/21,秋田県
T0000002997,2024-05-16 01:37:29,TW######,85000.0,3960.0,S002,1.0,PC-B,85000.0,佐藤 裕太,2023-11-02 03:09:48,akobayashi@okamoto.org,F,70,1994/03/21,秋田県
T0000002998,2024-07-30 00:54:52,Jr######,0.0,,,0.0,,0.0,井上 七夏,2024-10-16 15:50:27,satomi89@aoki.com,M,57,1973/09/23,山口県
T0000002999,2024-08-03 18:03:35,pz######,85000.0,6676.0,S002,1.0,PC-B,85000.0,藤井 千代,2024-04-25 12:12:54,kimurayuta@hotmail.com,M,43,1959/10/17,鹿児島県
T0000003000,2025-01-05 07:08:34,vX######,0.0,,,0.0,,0.0,岡本 亮介,2023-10-08 05:40:17,rikaishii@hotmail.com,M,37,1976/07/31,佐賀県
T0000003001,2024-08-13 20:31:57,uW######,240000.0,674.0,S003,2.0,PC-C,120000.0,加藤 さゆり,2023-02-25 18:24:15,anakamura@gmail.com,M,60,1953/03/28,新潟県
T0000003002,2024-07-19 02:35:03,Mu######,120000.0,4091.0,S003,1.0,PC-C,120000.0,渡辺 淳,2024-08-17 03:12:32,dfujita@matsumoto.jp,F,68,1980/04/27,北海道
T0000003003,2025-03-06 10:03:47,Vc######,360000.0,3627.0,S004,2.0,PC-D,180000.0,岡本 晃,2022-03-27 07:54:17,ikedarei@tanaka.com,M,43,1996/11/23,奈良県
T0000003003,2025-03-06 10:03:47,Vc######,540000.0,4312.0,S004,3.0,PC-D,180000.0,岡本 晃,2022-03-27 07:54:17,ikedarei@tanaka.com,M,43,1996/11/23,奈良県
T0000003004,2024-03-24 04:46:18,Ed######,360000.0,1100.0,S004,2.0,PC-D,180000.0,井上 洋介,2024-04-12 05:33:05,byamazaki@hotmail.com,M,39,1954/01/20,鹿児島県
T0000003005,2024-04-19 02:04:37,Vm######,180000.0,877.0,S004,1.0,PC-D,180000.0,中村 直子,2023-04-06 14:46:47,suzukirei@kato.com,F,74,1945/08/10,佐賀県
T0000003005,2024-04-19 02:04:37,Vm######,170000.0,4069.0,S002,2.0,PC-B,85000.0,中村 直子,2023-04-06 14:46:47,suzukirei@kato.com,F,74,1945/08/10,佐賀県
T0000003006,2024-06-05 14:17:44,Vo######,180000.0,4569.0,S004,1.0,PC-D,180000.0,田中 充,2024-06-08 09:34:19,jsuzuki@hotmail.com,M,67,1982/07/09,岐阜県
T0000003007,2024-12-30 10:05:27,aO######,255000.0,1809.0,S002,3.0,PC-B,85000.0,西村 充,2022-04-07 18:50:53,inouenaoki@yahoo.com,M,72,1994/12/08,山形県
T0000003007,2024-12-30 10:05:27,aO######,50000.0,6251.0,S001,1.0,PC-A,50000.0,西村 充,2022-04-07 18:50:53,inouenaoki@yahoo.com,M,72,1994/12/08,山形県
T0000003008,2024-10-19 20:15:44,HL######,0.0,,,0.0,,0.0,加藤 康弘,2024-09-18 06:00:16,tsubasa89@mori.com,F,31,1948/03/23,奈良県
T0000003009,2024-10-07 06:55:37,mm######,0.0,,,0.0,,0.0,佐藤 聡太郎,2025-01-27 20:05:00,winoue@yamazaki.com,F,50,1973/03/31,茨城県
T0000003010,2024-05-09 08:22:15,uh######,50000.0,766.0,S001,1.0,PC-A,50000.0,加藤 裕樹,2024-09-24 06:31:30,fujiishota@murakami.com,M,52,1982/05/23,徳島県
T0000003010,2024-05-09 08:22:15,uh######,150000.0,1180.0,S001,3.0,PC-A,50000.0,加藤 裕樹,2024-09-24 06:31:30,fujiishota@murakami.com,M,52,1982/05/23,徳島県
T0000003011,2024-09-10 22:48:56,cc######,0.0,,,0.0,,0.0,石川 智也,2024-01-22 04:38:00,nakamuratsubasa@hotmail.com,M,20,1955/02/20,富山県
T0000003012,2024-07-10 23:53:52,OO######,360000.0,2289.0,S003,3.0,PC-C,120000.0,佐藤 裕美子,2023-04-29 15:14:33,ryohei93@inoue.com,F,40,1985/01/23,高知県
T0000003012,2024-07-10 23:53:52,OO######,180000.0,4979.0,S004,1.0,PC-D,180000.0,佐藤 裕美子,2023-04-29 15:14:33,ryohei93@inoue.com,F,40,1985/01/23,高知県
T0000003012,2024-07-10 23:53:52,OO######,150000.0,4987.0,S001,3.0,PC-A,50000.0,佐藤 裕美子,2023-04-29 15:14:33,ryohei93@inoue.com,F,40,1985/01/23,高知県
T0000003013,2024-06-27 09:53:57,Bj######,0.0,,,0.0,,0.0,渡辺 あすか,2024-11-16 04:36:56,kshimizu@kobayashi.com,M,62,1956/06/04,熊本県
T0000003014,2024-11-09 20:41:41,Uk######,0.0,,,0.0,,0.0,伊藤 智也,2024-12-16 21:30:33,otamiki@takahashi.jp,M,44,1960/10/19,和歌山県
T0000003015,2024-09-10 12:57:46,BR######,0.0,,,0.0,,0.0,石井 結衣,2023-02-19 01:53:25,akemisato@hotmail.com,F,35,2003/02/22,佐賀県
T0000003016,2025-01-27 22:28:18,qq######,0.0,,,0.0,,0.0,斉藤 直人,2024-10-28 19:22:22,ksuzuki@yahoo.com,F,51,1965/03/03,岩手県
T0000003017,2025-02-15 20:52:59,hd######,150000.0,6660.0,S001,3.0,PC-A,50000.0,小林 淳,2022-05-11 18:32:02,oikeda@hotmail.com,F,43,1982/01/15,宮崎県
T0000003018,2024-08-07 06:01:16,bf######,240000.0,1051.0,S003,2.0,PC-C,120000.0,吉田 健一,2022-04-30 19:04:45,taroogawa@yahoo.com,M,57,1966/09/28,富山県
T0000003018,2024-08-07 06:01:16,bf######,120000.0,6769.0,S003,1.0,PC-C,120000.0,吉田 健一,2022-04-30 19:04:45,taroogawa@yahoo.com,M,57,1966/09/28,富山県
T0000003019,2024-04-14 05:21:25,pr######,360000.0,1058.0,S003,3.0,PC-C,120000.0,小林 桃子,2023-03-17 10:09:36,asuka96@mori.jp,M,43,1945/01/04,群馬県
T0000003019,2024-04-14 05:21:25,pr######,150000.0,1176.0,S001,3.0,PC-A,50000.0,小林 桃子,2023-03-17 10:09:36,asuka96@mori.jp,M,43,1945/01/04,群馬県
T0000003019,2024-04-14 05:21:25,pr######,200000.0,4839.0,S001,4.0,PC-A,50000.0,小林 桃子,2023-03-17 10:09:36,asuka96@mori.jp,M,43,1945/01/04,群馬県
T0000003020,2025-02-06 23:51:01,mE######,85000.0,414.0,S002,1.0,PC-B,85000.0,青木 里佳,2025-01-17 14:42:05,ahasegawa@gmail.com,M,36,1950/09/18,大阪府
T0000003021,2024-04-26 21:53:15,vC######,0.0,,,0.0,,0.0,藤原 英樹,2024-05-03 13:21:22,akemiishii@inoue.com,F,19,1955/07/29,茨城県
T0000003022,2024-11-05 18:16:32,os######,360000.0,2293.0,S003,3.0,PC-C,120000.0,田中 舞,2024-12-20 19:44:03,qmori@ikeda.jp,M,43,1968/02/11,千葉県
T0000003022,2024-11-05 18:16:32,os######,200000.0,4854.0,S001,4.0,PC-A,50000.0,田中 舞,2024-12-20 19:44:03,qmori@ikeda.jp,M,43,1968/02/11,千葉県
T0000003023,2025-03-04 10:43:31,pd######,100000.0,3793.0,S001,2.0,PC-A,50000.0,清水 晃,2023-04-05 18:47:50,ttakahashi@gmail.com,F,79,1982/03/11,神奈川県
T0000003024,2024-08-28 17:50:13,WK######,0.0,,,0.0,,0.0,木村 里佳,2023-09-24 06:23:58,yoichiyamada@yahoo.com,F,62,1990/07/29,福島県
T0000003025,2024-10-01 10:12:44,bS######,0.0,,,0.0,,0.0,池田 幹,2024-10-14 17:03:25,kazuyasato@yahoo.com,M,28,1990/06/21,静岡県
T0000003026,2024-11-16 22:56:22,aH######,100000.0,4788.0,S001,2.0,PC-A,50000.0,吉田 太一,2024-12-02 05:38:20,ryohei81@yahoo.com,M,74,1964/06/07,鹿児島県
T0000003027,2024-12-10 08:15:19,XB######,480000.0,5107.0,S003,4.0,PC-C,120000.0,吉田 英樹,2022-06-13 19:18:08,rika14@ito.com,F,66,1986/12/07,宮城県
T0000003028,2025-03-06 12:58:56,xC######,50000.0,4413.0,S001,1.0,PC-A,50000.0,佐々木 結衣,2023-06-06 10:03:39,ishikawatsubasa@gmail.com,F,30,1964/03/29,石川県
T0000003029,2024-10-10 17:19:50,Wb######,360000.0,1057.0,S004,2.0,PC-D,180000.0,後藤 春香,2023-01-14 01:37:42,kaoriishii@gmail.com,F,69,1997/05/30,愛知県
T0000003029,2024-10-10 17:19:50,Wb######,180000.0,6969.0,S004,1.0,PC-D,180000.0,後藤 春香,2023-01-14 01:37:42,kaoriishii@gmail.com,F,69,1997/05/30,愛知県
T0000003030,2024-12-11 02:57:38,FE######,85000.0,5658.0,S002,1.0,PC-B,85000.0,橋本 健一,2024-09-02 04:22:35,matsumotoshohei@ito.jp,F,23,1959/06/13,栃木県
T0000003031,2025-01-24 03:48:00,zR######,0.0,,,0.0,,0.0,藤田 桃子,2024-11-27 11:53:27,yosukenakamura@suzuki.net,M,22,1963/10/17,鹿児島県
T0000003032,2024-07-17 08:28:06,CF######,540000.0,2156.0,S004,3.0,PC-D,180000.0,山本 千代,2023-12-06 18:53:36,mai13@hotmail.com,F,78,1952/07/21,群馬県
T0000003033,2024-12-04 16:02:08,Cj######,540000.0,6495.0,S004,3.0,PC-D,180000.0,岡田 加奈,2024-07-13 11:53:08,maaya86@gmail.com,M,45,1982/07/26,栃木県
T0000003034,2024-07-06 21:38:09,vy######,170000.0,3763.0,S002,2.0,PC-B,85000.0,中川 聡太郎,2024-06-17 19:58:50,yuiaoki@kimura.com,F,25,1955/05/19,岩手県
T0000003034,2024-07-06 21:38:09,vy######,100000.0,4720.0,S001,2.0,PC-A,50000.0,中川 聡太郎,2024-06-17 19:58:50,yuiaoki@kimura.com,F,25,1955/05/19,岩手県
T0000003035,2025-01-24 16:18:26,OM######,0.0,,,0.0,,0.0,吉田 稔,2024-10-22 21:34:06,asukafujita@shimizu.com,M,53,1963/02/02,秋田県
T0000003036,2024-05-31 00:12:34,iq######,255000.0,4321.0,S002,3.0,PC-B,85000.0,山田 陽一,2023-08-03 21:57:04,satomiito@yamada.com,M,22,1964/04/08,山形県
T0000003036,2024-05-31 00:12:34,iq######,340000.0,5983.0,S002,4.0,PC-B,85000.0,山田 陽一,2023-08-03 21:57:04,satomiito@yamada.com,M,22,1964/04/08,山形県
